,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
mu,0.0,0.016,-0.029,0.031,0.0,0.0,4413.0,2594.0,1.0
sigma2,0.216,0.015,0.189,0.243,0.0,0.0,1490.0,2373.0,1.0
beta[0],-0.002,0.013,-0.031,0.021,0.0,0.0,4027.0,2309.0,1.0
beta[1],-0.002,0.014,-0.031,0.025,0.0,0.0,3534.0,1758.0,1.0
beta[2],0.001,0.014,-0.026,0.026,0.0,0.0,3072.0,2047.0,1.0
beta[3],0.007,0.016,-0.02,0.041,0.0,0.0,3431.0,1749.0,1.0
beta[4],0.003,0.015,-0.025,0.032,0.0,0.0,4280.0,1854.0,1.0
beta[5],-0.003,0.015,-0.031,0.026,0.0,0.0,3456.0,1955.0,1.0
beta[6],-0.003,0.013,-0.031,0.021,0.0,0.0,4199.0,2227.0,1.0
beta[7],0.017,0.02,-0.016,0.057,0.0,0.0,2527.0,2009.0,1.0
beta[8],-0.0,0.014,-0.028,0.028,0.0,0.0,4413.0,2415.0,1.0
beta[9],-0.006,0.014,-0.034,0.02,0.0,0.0,3323.0,1784.0,1.0
beta[10],0.008,0.015,-0.021,0.038,0.0,0.0,2880.0,1459.0,1.0
beta[11],-0.007,0.014,-0.036,0.017,0.0,0.0,3252.0,1965.0,1.0
beta[12],0.002,0.013,-0.022,0.029,0.0,0.0,3755.0,2449.0,1.0
beta[13],0.0,0.014,-0.029,0.027,0.0,0.0,2984.0,1953.0,1.0
beta[14],-0.0,0.014,-0.027,0.026,0.0,0.0,3826.0,2077.0,1.0
beta[15],-0.002,0.014,-0.033,0.023,0.0,0.0,4178.0,2053.0,1.0
beta[16],-0.009,0.016,-0.043,0.018,0.0,0.0,2709.0,1767.0,1.0
beta[17],0.002,0.014,-0.026,0.029,0.0,0.0,3226.0,2051.0,1.0
beta[18],0.007,0.015,-0.017,0.04,0.0,0.0,3128.0,1796.0,1.0
beta[19],-0.002,0.013,-0.031,0.022,0.0,0.0,3688.0,2230.0,1.0
beta[20],-0.001,0.013,-0.027,0.024,0.0,0.0,3687.0,2282.0,1.0
beta[21],0.003,0.013,-0.022,0.029,0.0,0.0,3381.0,1521.0,1.0
beta[22],0.001,0.013,-0.024,0.026,0.0,0.0,3472.0,2244.0,1.0
beta[23],0.003,0.013,-0.022,0.029,0.0,0.0,3936.0,2431.0,1.0
beta[24],0.001,0.014,-0.025,0.029,0.0,0.0,3555.0,1935.0,1.0
beta[25],-0.001,0.014,-0.028,0.026,0.0,0.0,4437.0,2121.0,1.0
beta[26],0.006,0.014,-0.02,0.034,0.0,0.0,4026.0,2311.0,1.0
beta[27],0.001,0.014,-0.024,0.029,0.0,0.0,3087.0,1960.0,1.0
beta[28],0.002,0.013,-0.023,0.029,0.0,0.0,3554.0,2286.0,1.0
beta[29],0.012,0.017,-0.016,0.045,0.0,0.0,2747.0,1373.0,1.0
beta[30],-0.006,0.015,-0.039,0.021,0.0,0.0,3160.0,2023.0,1.0
beta[31],-0.004,0.014,-0.031,0.025,0.0,0.0,3406.0,1903.0,1.0
beta[32],-0.007,0.014,-0.036,0.018,0.0,0.0,2741.0,1832.0,1.0
beta[33],-0.002,0.014,-0.028,0.025,0.0,0.0,2760.0,1734.0,1.0
beta[34],-0.001,0.014,-0.029,0.025,0.0,0.0,3817.0,2041.0,1.0
beta[35],-0.012,0.016,-0.044,0.014,0.0,0.0,2652.0,2101.0,1.0
beta[36],0.002,0.014,-0.024,0.032,0.0,0.0,3599.0,2028.0,1.0
beta[37],-0.002,0.013,-0.028,0.023,0.0,0.0,3419.0,1913.0,1.0
beta[38],-0.008,0.015,-0.04,0.016,0.0,0.0,3355.0,2034.0,1.0
beta[39],0.001,0.014,-0.026,0.029,0.0,0.0,3642.0,2244.0,1.01
beta[40],-0.002,0.013,-0.029,0.023,0.0,0.0,3510.0,2169.0,1.0
beta[41],-0.0,0.013,-0.024,0.025,0.0,0.0,4007.0,1984.0,1.0
beta[42],-0.002,0.014,-0.031,0.027,0.0,0.0,4440.0,1954.0,1.0
beta[43],-0.001,0.014,-0.031,0.025,0.0,0.0,3025.0,1767.0,1.0
beta[44],-0.002,0.013,-0.03,0.023,0.0,0.0,3825.0,1959.0,1.0
beta[45],0.0,0.013,-0.025,0.025,0.0,0.0,3595.0,1873.0,1.0
beta[46],-0.001,0.013,-0.029,0.022,0.0,0.0,3288.0,1900.0,1.0
beta[47],-0.002,0.014,-0.03,0.023,0.0,0.0,4056.0,2067.0,1.0
beta[48],0.001,0.012,-0.021,0.027,0.0,0.0,3753.0,2279.0,1.0
beta[49],-0.002,0.013,-0.028,0.025,0.0,0.0,3563.0,2133.0,1.0
beta[50],-0.003,0.014,-0.031,0.022,0.0,0.0,3768.0,1824.0,1.0
beta[51],-0.002,0.013,-0.028,0.022,0.0,0.0,3575.0,1953.0,1.0
beta[52],0.019,0.022,-0.016,0.064,0.001,0.0,2308.0,1921.0,1.0
beta[53],-0.006,0.014,-0.032,0.021,0.0,0.0,3215.0,2103.0,1.0
beta[54],-0.004,0.013,-0.028,0.023,0.0,0.0,4157.0,1844.0,1.0
beta[55],-0.005,0.013,-0.033,0.019,0.0,0.0,3625.0,2050.0,1.0
beta[56],0.002,0.014,-0.024,0.029,0.0,0.0,3937.0,2113.0,1.0
beta[57],0.003,0.014,-0.024,0.03,0.0,0.0,4182.0,2294.0,1.0
beta[58],-0.0,0.013,-0.024,0.029,0.0,0.0,3123.0,2020.0,1.0
beta[59],0.008,0.015,-0.017,0.039,0.0,0.0,3154.0,1964.0,1.0
beta[60],0.001,0.013,-0.027,0.027,0.0,0.0,3311.0,2016.0,1.0
beta[61],0.008,0.016,-0.017,0.043,0.0,0.0,3165.0,1521.0,1.0
beta[62],-0.004,0.014,-0.032,0.023,0.0,0.0,3382.0,2084.0,1.0
beta[63],0.002,0.014,-0.027,0.03,0.0,0.0,3659.0,2359.0,1.0
beta[64],0.017,0.021,-0.013,0.062,0.0,0.0,2829.0,2192.0,1.0
beta[65],0.015,0.019,-0.014,0.055,0.0,0.0,2989.0,2323.0,1.0
beta[66],-0.007,0.015,-0.038,0.02,0.0,0.0,2913.0,1970.0,1.01
beta[67],0.001,0.014,-0.028,0.029,0.0,0.0,2856.0,1763.0,1.0
beta[68],-0.004,0.015,-0.031,0.026,0.0,0.0,3667.0,2162.0,1.0
beta[69],-0.002,0.013,-0.028,0.023,0.0,0.0,2816.0,1851.0,1.0
beta[70],-0.003,0.014,-0.029,0.026,0.0,0.0,2924.0,1659.0,1.0
beta[71],-0.002,0.013,-0.029,0.023,0.0,0.0,3378.0,1946.0,1.0
beta[72],0.005,0.014,-0.02,0.035,0.0,0.0,3786.0,1946.0,1.0
beta[73],0.003,0.013,-0.022,0.029,0.0,0.0,3812.0,2008.0,1.0
beta[74],-0.005,0.015,-0.034,0.026,0.0,0.0,3278.0,1974.0,1.0
beta[75],0.001,0.014,-0.024,0.03,0.0,0.0,3728.0,1449.0,1.0
beta[76],-0.001,0.013,-0.027,0.025,0.0,0.0,3091.0,1885.0,1.0
beta[77],0.004,0.014,-0.022,0.032,0.0,0.0,3717.0,2020.0,1.0
beta[78],-0.003,0.014,-0.03,0.023,0.0,0.0,3587.0,1913.0,1.0
beta[79],0.002,0.013,-0.021,0.032,0.0,0.0,3877.0,2140.0,1.0
beta[80],0.004,0.014,-0.022,0.032,0.0,0.0,3452.0,2002.0,1.0
beta[81],0.004,0.014,-0.023,0.031,0.0,0.0,3745.0,2015.0,1.0
beta[82],0.004,0.014,-0.023,0.032,0.0,0.0,2929.0,1862.0,1.0
beta[83],-0.001,0.014,-0.03,0.025,0.0,0.0,4039.0,1861.0,1.0
beta[84],-0.001,0.013,-0.027,0.025,0.0,0.0,3690.0,2129.0,1.0
beta[85],-0.003,0.014,-0.032,0.022,0.0,0.0,3520.0,1927.0,1.0
beta[86],-0.003,0.014,-0.031,0.022,0.0,0.0,3403.0,1953.0,1.0
beta[87],-0.002,0.013,-0.027,0.025,0.0,0.0,4023.0,2237.0,1.0
beta[88],0.008,0.016,-0.021,0.039,0.0,0.0,2990.0,1812.0,1.0
beta[89],-0.003,0.013,-0.028,0.025,0.0,0.0,4231.0,1840.0,1.01
beta[90],-0.002,0.014,-0.032,0.025,0.0,0.0,4001.0,2074.0,1.0
beta[91],0.002,0.015,-0.027,0.03,0.0,0.0,4106.0,2039.0,1.0
beta[92],-0.018,0.021,-0.06,0.016,0.0,0.0,2756.0,2015.0,1.0
beta[93],-0.004,0.015,-0.035,0.023,0.0,0.0,3396.0,2130.0,1.0
beta[94],-0.005,0.014,-0.033,0.019,0.0,0.0,2970.0,1761.0,1.0
beta[95],0.005,0.015,-0.023,0.034,0.0,0.0,3864.0,1958.0,1.0
beta[96],0.005,0.014,-0.022,0.034,0.0,0.0,3194.0,1670.0,1.0
beta[97],-0.0,0.014,-0.029,0.025,0.0,0.0,2944.0,1888.0,1.0
beta[98],-0.004,0.013,-0.031,0.02,0.0,0.0,3700.0,2359.0,1.0
beta[99],-0.006,0.015,-0.036,0.022,0.0,0.0,3085.0,2183.0,1.0
beta[100],0.001,0.012,-0.022,0.027,0.0,0.0,4013.0,2415.0,1.0
beta[101],0.005,0.014,-0.023,0.032,0.0,0.0,3857.0,1895.0,1.0
beta[102],0.015,0.019,-0.015,0.053,0.0,0.0,2764.0,1770.0,1.0
beta[103],0.004,0.013,-0.021,0.032,0.0,0.0,3237.0,1863.0,1.0
beta[104],0.0,0.013,-0.026,0.026,0.0,0.0,3755.0,1979.0,1.0
beta[105],0.018,0.021,-0.014,0.062,0.0,0.0,2568.0,2186.0,1.0
beta[106],0.001,0.013,-0.025,0.027,0.0,0.0,4858.0,2207.0,1.0
beta[107],-0.001,0.014,-0.031,0.025,0.0,0.0,3948.0,1975.0,1.0
beta[108],0.005,0.015,-0.023,0.036,0.0,0.0,4105.0,2485.0,1.0
beta[109],-0.008,0.015,-0.038,0.019,0.0,0.0,4275.0,2085.0,1.0
beta[110],-0.006,0.014,-0.035,0.021,0.0,0.0,3771.0,1841.0,1.0
beta[111],0.0,0.013,-0.026,0.025,0.0,0.0,4329.0,2155.0,1.0
beta[112],0.006,0.014,-0.02,0.033,0.0,0.0,3888.0,2403.0,1.0
beta[113],0.006,0.015,-0.019,0.041,0.0,0.0,3105.0,1742.0,1.0
beta[114],0.004,0.013,-0.02,0.03,0.0,0.0,3240.0,1804.0,1.0
beta[115],-0.002,0.013,-0.029,0.023,0.0,0.0,3668.0,2411.0,1.0
beta[116],0.008,0.015,-0.017,0.04,0.0,0.0,2349.0,1594.0,1.0
beta[117],0.003,0.013,-0.022,0.029,0.0,0.0,4007.0,2030.0,1.0
beta[118],0.009,0.016,-0.016,0.043,0.0,0.0,2644.0,2112.0,1.0
beta[119],0.023,0.022,-0.012,0.066,0.001,0.0,2192.0,2123.0,1.0
beta[120],0.007,0.015,-0.019,0.037,0.0,0.0,2967.0,2072.0,1.0
beta[121],-0.0,0.014,-0.027,0.026,0.0,0.0,2903.0,1610.0,1.0
beta[122],0.0,0.013,-0.022,0.028,0.0,0.0,4170.0,2021.0,1.0
beta[123],-0.004,0.015,-0.033,0.024,0.0,0.0,3251.0,1418.0,1.0
beta[124],-0.002,0.014,-0.031,0.026,0.0,0.0,3024.0,1734.0,1.0
beta[125],-0.001,0.013,-0.026,0.025,0.0,0.0,4247.0,2178.0,1.0
beta[126],0.009,0.017,-0.02,0.042,0.0,0.0,3420.0,1917.0,1.0
beta[127],-0.004,0.015,-0.037,0.02,0.0,0.0,3885.0,2070.0,1.0
beta[128],0.002,0.014,-0.024,0.031,0.0,0.0,2976.0,1983.0,1.01
beta[129],-0.0,0.013,-0.026,0.027,0.0,0.0,4012.0,1896.0,1.0
beta[130],0.002,0.014,-0.023,0.033,0.0,0.0,3766.0,2041.0,1.0
beta[131],-0.001,0.014,-0.026,0.028,0.0,0.0,3981.0,2030.0,1.0
beta[132],0.012,0.018,-0.018,0.051,0.0,0.0,2603.0,1624.0,1.0
beta[133],-0.005,0.015,-0.035,0.02,0.0,0.0,3245.0,2322.0,1.0
beta[134],-0.004,0.014,-0.031,0.025,0.0,0.0,3870.0,2245.0,1.0
beta[135],-0.019,0.022,-0.063,0.014,0.001,0.0,2410.0,1556.0,1.0
beta[136],-0.0,0.014,-0.03,0.026,0.0,0.0,3629.0,1819.0,1.0
beta[137],-0.002,0.013,-0.03,0.024,0.0,0.0,3684.0,2132.0,1.0
beta[138],-0.003,0.013,-0.03,0.021,0.0,0.0,4011.0,2316.0,1.0
beta[139],-0.003,0.013,-0.029,0.022,0.0,0.0,3600.0,2194.0,1.0
beta[140],0.004,0.013,-0.021,0.029,0.0,0.0,4204.0,2630.0,1.0
beta[141],-0.0,0.014,-0.028,0.029,0.0,0.0,3456.0,1607.0,1.0
beta[142],0.001,0.013,-0.026,0.026,0.0,0.0,3520.0,2001.0,1.0
beta[143],0.003,0.014,-0.024,0.03,0.0,0.0,3277.0,1845.0,1.0
beta[144],-0.005,0.014,-0.032,0.022,0.0,0.0,3487.0,1982.0,1.0
beta[145],0.001,0.013,-0.023,0.027,0.0,0.0,4684.0,2457.0,1.0
beta[146],-0.003,0.013,-0.029,0.021,0.0,0.0,3155.0,1923.0,1.0
beta[147],-0.004,0.014,-0.034,0.019,0.0,0.0,3528.0,2184.0,1.0
beta[148],-0.006,0.014,-0.035,0.019,0.0,0.0,2961.0,1990.0,1.0
beta[149],0.001,0.013,-0.024,0.027,0.0,0.0,3979.0,2375.0,1.01
beta[150],0.009,0.016,-0.018,0.041,0.0,0.0,2584.0,1441.0,1.0
beta[151],-0.002,0.013,-0.028,0.022,0.0,0.0,3227.0,2163.0,1.0
beta[152],0.002,0.014,-0.024,0.03,0.0,0.0,3519.0,1864.0,1.0
beta[153],-0.003,0.014,-0.033,0.024,0.0,0.0,3921.0,2007.0,1.0
beta[154],0.0,0.014,-0.028,0.026,0.0,0.0,3816.0,2115.0,1.0
beta[155],0.004,0.014,-0.023,0.032,0.0,0.0,3997.0,2195.0,1.0
beta[156],0.0,0.013,-0.028,0.026,0.0,0.0,4503.0,2209.0,1.0
beta[157],0.001,0.014,-0.024,0.029,0.0,0.0,3800.0,1655.0,1.01
beta[158],-0.002,0.014,-0.029,0.024,0.0,0.0,3657.0,1822.0,1.0
beta[159],0.001,0.013,-0.025,0.026,0.0,0.0,4305.0,2639.0,1.0
beta[160],0.006,0.015,-0.019,0.039,0.0,0.0,3180.0,1626.0,1.0
beta[161],-0.004,0.014,-0.033,0.023,0.0,0.0,3308.0,1678.0,1.01
beta[162],0.0,0.013,-0.026,0.027,0.0,0.0,3105.0,2000.0,1.0
beta[163],0.004,0.014,-0.021,0.034,0.0,0.0,3678.0,2114.0,1.0
beta[164],0.006,0.015,-0.022,0.037,0.0,0.0,3829.0,2004.0,1.0
beta[165],-0.006,0.015,-0.038,0.019,0.0,0.0,2950.0,1411.0,1.01
beta[166],0.016,0.019,-0.015,0.056,0.0,0.0,2684.0,1966.0,1.0
beta[167],0.006,0.014,-0.019,0.036,0.0,0.0,3357.0,1510.0,1.0
beta[168],-0.003,0.014,-0.033,0.023,0.0,0.0,3484.0,1662.0,1.0
beta[169],0.008,0.016,-0.019,0.043,0.0,0.0,2544.0,1637.0,1.0
beta[170],0.007,0.015,-0.02,0.037,0.0,0.0,2836.0,1454.0,1.0
beta[171],0.008,0.015,-0.018,0.04,0.0,0.0,2441.0,1879.0,1.0
beta[172],-0.005,0.015,-0.035,0.023,0.0,0.0,3545.0,1806.0,1.0
beta[173],0.001,0.014,-0.028,0.028,0.0,0.0,3615.0,2043.0,1.0
beta[174],-0.004,0.014,-0.033,0.021,0.0,0.0,3168.0,2102.0,1.0
beta[175],-0.005,0.014,-0.034,0.02,0.0,0.0,3941.0,2380.0,1.0
beta[176],0.003,0.014,-0.022,0.032,0.0,0.0,3777.0,2039.0,1.0
beta[177],0.006,0.016,-0.023,0.037,0.0,0.0,3298.0,1502.0,1.0
beta[178],0.009,0.016,-0.019,0.041,0.0,0.0,3127.0,2159.0,1.0
beta[179],-0.004,0.014,-0.03,0.022,0.0,0.0,3954.0,2465.0,1.01
beta[180],0.001,0.013,-0.025,0.029,0.0,0.0,4971.0,1908.0,1.01
beta[181],0.0,0.013,-0.025,0.027,0.0,0.0,4555.0,2509.0,1.0
beta[182],0.002,0.013,-0.024,0.027,0.0,0.0,3685.0,1797.0,1.01
beta[183],0.007,0.016,-0.021,0.041,0.0,0.0,2967.0,1706.0,1.0
beta[184],0.003,0.015,-0.022,0.036,0.0,0.0,3390.0,1911.0,1.0
beta[185],0.002,0.014,-0.024,0.031,0.0,0.0,3928.0,1882.0,1.0
beta[186],-0.001,0.014,-0.028,0.027,0.0,0.0,3366.0,2137.0,1.0
beta[187],0.005,0.015,-0.019,0.037,0.0,0.0,3244.0,1698.0,1.0
beta[188],-0.002,0.014,-0.031,0.023,0.0,0.0,5106.0,2558.0,1.0
beta[189],-0.005,0.013,-0.032,0.021,0.0,0.0,3389.0,2426.0,1.0
beta[190],0.001,0.013,-0.026,0.027,0.0,0.0,3547.0,2060.0,1.0
beta[191],-0.005,0.014,-0.032,0.022,0.0,0.0,3213.0,1877.0,1.0
beta[192],0.004,0.013,-0.019,0.034,0.0,0.0,2616.0,2085.0,1.0
beta[193],0.005,0.014,-0.021,0.037,0.0,0.0,3906.0,1660.0,1.0
beta[194],0.005,0.014,-0.021,0.035,0.0,0.0,3075.0,1879.0,1.0
beta[195],0.003,0.014,-0.022,0.032,0.0,0.0,2595.0,1644.0,1.0
beta[196],0.003,0.013,-0.023,0.029,0.0,0.0,3288.0,1927.0,1.0
beta[197],-0.002,0.014,-0.032,0.024,0.0,0.0,3096.0,1713.0,1.0
beta[198],0.003,0.014,-0.022,0.034,0.0,0.0,3373.0,1778.0,1.0
beta[199],0.004,0.014,-0.02,0.032,0.0,0.0,3615.0,2094.0,1.01
beta[200],0.001,0.013,-0.027,0.026,0.0,0.0,4103.0,1809.0,1.0
beta[201],-0.006,0.015,-0.035,0.021,0.0,0.0,3285.0,1994.0,1.0
beta[202],-0.003,0.014,-0.032,0.023,0.0,0.0,3193.0,1902.0,1.0
beta[203],0.006,0.015,-0.02,0.038,0.0,0.0,2867.0,1778.0,1.0
beta[204],0.001,0.013,-0.024,0.026,0.0,0.0,4556.0,2063.0,1.0
beta[205],-0.007,0.015,-0.04,0.018,0.0,0.0,3364.0,2026.0,1.0
beta[206],0.003,0.013,-0.02,0.031,0.0,0.0,3399.0,2186.0,1.0
beta[207],0.004,0.013,-0.02,0.031,0.0,0.0,3895.0,2547.0,1.0
beta[208],0.003,0.014,-0.023,0.03,0.0,0.0,2780.0,1819.0,1.0
beta[209],0.011,0.017,-0.017,0.047,0.0,0.0,2923.0,1663.0,1.0
beta[210],0.005,0.015,-0.022,0.036,0.0,0.0,3089.0,1444.0,1.0
beta[211],-0.001,0.013,-0.028,0.024,0.0,0.0,3088.0,1903.0,1.0
beta[212],-0.001,0.014,-0.03,0.024,0.0,0.0,2732.0,1821.0,1.0
beta[213],-0.005,0.015,-0.036,0.022,0.0,0.0,3227.0,1793.0,1.0
beta[214],-0.0,0.014,-0.026,0.028,0.0,0.0,3339.0,2161.0,1.0
beta[215],-0.002,0.013,-0.031,0.023,0.0,0.0,4298.0,2400.0,1.0
beta[216],0.004,0.015,-0.024,0.034,0.0,0.0,4001.0,2092.0,1.0
beta[217],0.005,0.014,-0.02,0.034,0.0,0.0,4201.0,2130.0,1.0
beta[218],-0.002,0.013,-0.029,0.021,0.0,0.0,3763.0,2213.0,1.0
beta[219],-0.0,0.013,-0.026,0.027,0.0,0.0,4611.0,1982.0,1.0
beta[220],0.001,0.013,-0.025,0.029,0.0,0.0,3310.0,1967.0,1.0
beta[221],0.007,0.015,-0.018,0.038,0.0,0.0,3510.0,2209.0,1.0
beta[222],0.001,0.014,-0.028,0.026,0.0,0.0,3658.0,2118.0,1.01
beta[223],0.006,0.015,-0.02,0.039,0.0,0.0,3266.0,1653.0,1.0
beta[224],-0.006,0.014,-0.035,0.02,0.0,0.0,3512.0,1826.0,1.0
beta[225],-0.008,0.015,-0.037,0.019,0.0,0.0,3752.0,1816.0,1.0
beta[226],0.0,0.013,-0.025,0.025,0.0,0.0,3302.0,1759.0,1.0
beta[227],0.002,0.013,-0.025,0.028,0.0,0.0,4079.0,2476.0,1.0
beta[228],-0.011,0.017,-0.046,0.017,0.0,0.0,2946.0,1999.0,1.0
beta[229],-0.002,0.013,-0.028,0.024,0.0,0.0,3771.0,2246.0,1.0
beta[230],-0.016,0.019,-0.054,0.015,0.0,0.0,2325.0,1944.0,1.0
beta[231],0.002,0.014,-0.025,0.031,0.0,0.0,2838.0,1688.0,1.0
beta[232],0.003,0.014,-0.025,0.029,0.0,0.0,4088.0,2288.0,1.0
beta[233],-0.001,0.013,-0.028,0.023,0.0,0.0,3842.0,2067.0,1.0
beta[234],0.001,0.013,-0.024,0.027,0.0,0.0,4092.0,2132.0,1.0
beta[235],0.002,0.013,-0.024,0.029,0.0,0.0,3479.0,1826.0,1.0
beta[236],0.001,0.013,-0.025,0.026,0.0,0.0,4433.0,2235.0,1.0
beta[237],0.004,0.014,-0.022,0.032,0.0,0.0,3387.0,1696.0,1.0
beta[238],0.004,0.013,-0.019,0.033,0.0,0.0,3213.0,1879.0,1.0
beta[239],0.006,0.014,-0.019,0.036,0.0,0.0,4266.0,2133.0,1.0
beta[240],-0.004,0.014,-0.032,0.022,0.0,0.0,3212.0,1926.0,1.0
beta[241],0.008,0.016,-0.019,0.042,0.0,0.0,3489.0,1835.0,1.0
beta[242],-0.003,0.013,-0.03,0.024,0.0,0.0,3174.0,1706.0,1.0
beta[243],-0.003,0.015,-0.032,0.027,0.0,0.0,3169.0,1828.0,1.0
beta[244],0.009,0.015,-0.017,0.039,0.0,0.0,3422.0,1817.0,1.0
beta[245],-0.001,0.013,-0.029,0.022,0.0,0.0,3806.0,2170.0,1.0
beta[246],0.006,0.015,-0.02,0.037,0.0,0.0,3814.0,2311.0,1.0
beta[247],-0.001,0.013,-0.028,0.024,0.0,0.0,3830.0,2157.0,1.0
beta[248],0.001,0.014,-0.025,0.029,0.0,0.0,3760.0,1915.0,1.0
beta[249],0.0,0.014,-0.025,0.028,0.0,0.0,3828.0,2011.0,1.0
beta[250],-0.006,0.014,-0.036,0.019,0.0,0.0,3350.0,2058.0,1.0
beta[251],-0.002,0.014,-0.03,0.025,0.0,0.0,3536.0,2012.0,1.0
beta[252],0.003,0.014,-0.023,0.031,0.0,0.0,2921.0,1612.0,1.0
beta[253],-0.0,0.013,-0.025,0.024,0.0,0.0,3619.0,1967.0,1.0
beta[254],-0.0,0.013,-0.025,0.026,0.0,0.0,3188.0,1783.0,1.0
beta[255],-0.003,0.013,-0.029,0.022,0.0,0.0,3861.0,2265.0,1.0
beta[256],-0.002,0.013,-0.029,0.023,0.0,0.0,4687.0,2461.0,1.0
beta[257],0.0,0.013,-0.023,0.026,0.0,0.0,4539.0,2144.0,1.0
beta[258],0.0,0.013,-0.024,0.027,0.0,0.0,3700.0,2299.0,1.0
beta[259],-0.011,0.017,-0.045,0.019,0.0,0.0,2912.0,2085.0,1.0
beta[260],-0.005,0.014,-0.035,0.02,0.0,0.0,2997.0,2185.0,1.0
beta[261],-0.0,0.014,-0.027,0.024,0.0,0.0,4065.0,2163.0,1.0
beta[262],-0.004,0.013,-0.031,0.021,0.0,0.0,3263.0,2024.0,1.0
beta[263],0.002,0.014,-0.025,0.028,0.0,0.0,2458.0,1383.0,1.01
beta[264],-0.004,0.014,-0.032,0.021,0.0,0.0,3948.0,2419.0,1.0
beta[265],0.004,0.014,-0.022,0.032,0.0,0.0,3836.0,2075.0,1.0
beta[266],-0.004,0.014,-0.032,0.022,0.0,0.0,3234.0,1914.0,1.0
beta[267],0.005,0.014,-0.018,0.035,0.0,0.0,3980.0,1788.0,1.0
beta[268],0.009,0.017,-0.018,0.045,0.0,0.0,3465.0,1602.0,1.0
beta[269],0.002,0.013,-0.022,0.029,0.0,0.0,3023.0,2065.0,1.0
beta[270],0.001,0.014,-0.027,0.03,0.0,0.0,3781.0,2006.0,1.0
beta[271],0.007,0.015,-0.019,0.04,0.0,0.0,3351.0,1757.0,1.0
beta[272],0.005,0.014,-0.021,0.032,0.0,0.0,4229.0,2148.0,1.0
beta[273],-0.009,0.016,-0.043,0.017,0.0,0.0,2291.0,1270.0,1.0
beta[274],-0.001,0.013,-0.027,0.026,0.0,0.0,3531.0,1499.0,1.0
beta[275],0.001,0.014,-0.028,0.029,0.0,0.0,3514.0,1902.0,1.0
beta[276],-0.0,0.013,-0.026,0.026,0.0,0.0,3637.0,2147.0,1.0
beta[277],-0.001,0.013,-0.028,0.024,0.0,0.0,3664.0,1916.0,1.0
beta[278],0.006,0.014,-0.018,0.035,0.0,0.0,3228.0,1921.0,1.01
beta[279],-0.009,0.016,-0.042,0.019,0.0,0.0,2674.0,1260.0,1.0
beta[280],0.002,0.013,-0.025,0.025,0.0,0.0,4133.0,2519.0,1.0
beta[281],0.017,0.019,-0.014,0.057,0.0,0.0,2434.0,1818.0,1.0
beta[282],0.019,0.021,-0.012,0.061,0.0,0.0,2700.0,2230.0,1.0
beta[283],-0.003,0.014,-0.03,0.023,0.0,0.0,3191.0,1736.0,1.0
beta[284],-0.003,0.014,-0.031,0.022,0.0,0.0,3213.0,2089.0,1.0
beta[285],0.01,0.017,-0.02,0.045,0.0,0.0,2559.0,1477.0,1.0
beta[286],0.0,0.013,-0.024,0.025,0.0,0.0,4279.0,2418.0,1.0
beta[287],0.007,0.015,-0.022,0.037,0.0,0.0,3463.0,2114.0,1.0
beta[288],0.007,0.014,-0.018,0.037,0.0,0.0,3689.0,2200.0,1.0
beta[289],-0.006,0.014,-0.034,0.018,0.0,0.0,3230.0,2023.0,1.0
beta[290],-0.002,0.013,-0.03,0.022,0.0,0.0,3719.0,2126.0,1.0
beta[291],0.003,0.013,-0.02,0.032,0.0,0.0,3658.0,2041.0,1.0
beta[292],-0.001,0.013,-0.025,0.025,0.0,0.0,3584.0,2250.0,1.0
beta[293],0.005,0.014,-0.021,0.033,0.0,0.0,3374.0,1929.0,1.0
beta[294],-0.002,0.013,-0.029,0.022,0.0,0.0,3553.0,2240.0,1.0
beta[295],0.003,0.014,-0.023,0.03,0.0,0.0,3728.0,1984.0,1.0
beta[296],0.001,0.013,-0.024,0.027,0.0,0.0,3386.0,1850.0,1.0
beta[297],0.0,0.013,-0.026,0.024,0.0,0.0,3767.0,2304.0,1.0
beta[298],0.004,0.014,-0.021,0.032,0.0,0.0,3860.0,2553.0,1.0
beta[299],0.02,0.022,-0.012,0.068,0.0,0.0,2579.0,1722.0,1.0
beta[300],-0.001,0.013,-0.025,0.025,0.0,0.0,4027.0,2336.0,1.0
beta[301],-0.011,0.017,-0.045,0.018,0.0,0.0,2763.0,1721.0,1.0
beta[302],0.004,0.013,-0.02,0.032,0.0,0.0,3768.0,2139.0,1.0
beta[303],0.0,0.013,-0.027,0.026,0.0,0.0,3957.0,1675.0,1.0
beta[304],-0.006,0.015,-0.035,0.02,0.0,0.0,3104.0,1738.0,1.0
beta[305],-0.001,0.014,-0.03,0.025,0.0,0.0,3913.0,2031.0,1.0
beta[306],0.001,0.014,-0.027,0.028,0.0,0.0,3928.0,1787.0,1.01
beta[307],0.001,0.014,-0.026,0.029,0.0,0.0,3939.0,2052.0,1.0
beta[308],0.003,0.014,-0.024,0.031,0.0,0.0,2768.0,1650.0,1.0
beta[309],-0.002,0.013,-0.029,0.024,0.0,0.0,2893.0,1671.0,1.0
beta[310],0.009,0.016,-0.017,0.045,0.0,0.0,2288.0,1090.0,1.0
