,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
beta[995],0.001,0.015,-0.029,0.028,0.0,0.0,5455.0,3105.0,1.0
beta[996],-0.001,0.015,-0.03,0.026,0.0,0.0,6541.0,3047.0,1.0
beta[997],-0.0,0.014,-0.028,0.026,0.0,0.0,6325.0,3143.0,1.0
beta[998],0.007,0.015,-0.021,0.033,0.0,0.0,5630.0,3169.0,1.0
beta[999],-0.009,0.014,-0.037,0.017,0.0,0.0,5964.0,3350.0,1.0
beta[1000],0.002,0.015,-0.025,0.03,0.0,0.0,5932.0,2883.0,1.0
beta[1001],0.016,0.015,-0.01,0.045,0.0,0.0,5172.0,2675.0,1.0
beta[1002],0.017,0.015,-0.009,0.046,0.0,0.0,5326.0,3121.0,1.0
beta[1003],-0.003,0.015,-0.03,0.024,0.0,0.0,5343.0,2699.0,1.0
beta[1004],-0.003,0.015,-0.03,0.025,0.0,0.0,5992.0,3188.0,1.0
beta[1005],0.011,0.015,-0.016,0.039,0.0,0.0,4861.0,2781.0,1.0
beta[1006],0.0,0.015,-0.028,0.028,0.0,0.0,6124.0,3091.0,1.0
beta[1007],0.008,0.015,-0.019,0.036,0.0,0.0,5625.0,3132.0,1.0
beta[1008],0.008,0.014,-0.018,0.037,0.0,0.0,6041.0,3386.0,1.0
beta[1009],-0.007,0.014,-0.034,0.019,0.0,0.0,4503.0,3026.0,1.0
beta[1010],-0.002,0.015,-0.033,0.023,0.0,0.0,5683.0,2655.0,1.0
beta[1011],0.004,0.015,-0.024,0.031,0.0,0.0,5856.0,3067.0,1.0
beta[1012],-0.001,0.014,-0.028,0.027,0.0,0.0,5524.0,2519.0,1.0
beta[1013],0.006,0.015,-0.022,0.033,0.0,0.0,5331.0,2914.0,1.0
beta[1014],-0.003,0.014,-0.031,0.024,0.0,0.0,6483.0,2740.0,1.0
beta[1015],0.003,0.014,-0.023,0.031,0.0,0.0,5323.0,3068.0,1.0
beta[1016],0.002,0.015,-0.026,0.029,0.0,0.0,6451.0,3041.0,1.0
beta[1017],-0.0,0.014,-0.026,0.028,0.0,0.0,5081.0,2883.0,1.0
beta[1018],0.006,0.015,-0.021,0.034,0.0,0.0,5751.0,3259.0,1.0
beta[1019],0.019,0.015,-0.009,0.046,0.0,0.0,5656.0,3264.0,1.0
beta[1020],-0.0,0.014,-0.027,0.026,0.0,0.0,6116.0,3253.0,1.0
beta[1021],-0.012,0.015,-0.039,0.016,0.0,0.0,5285.0,2766.0,1.0
beta[1022],0.005,0.014,-0.022,0.03,0.0,0.0,7029.0,3638.0,1.0
beta[1023],0.0,0.014,-0.026,0.028,0.0,0.0,6052.0,2941.0,1.0
beta[1024],-0.006,0.015,-0.035,0.021,0.0,0.0,6084.0,3074.0,1.0
beta[1025],-0.001,0.015,-0.028,0.026,0.0,0.0,6136.0,3223.0,1.0
beta[1026],0.001,0.015,-0.027,0.028,0.0,0.0,5591.0,3221.0,1.0
beta[1027],0.001,0.015,-0.026,0.029,0.0,0.0,5560.0,3134.0,1.0
beta[1028],0.002,0.015,-0.027,0.031,0.0,0.0,5693.0,3102.0,1.0
beta[1029],-0.002,0.015,-0.029,0.026,0.0,0.0,6166.0,2620.0,1.0
beta[1030],0.008,0.015,-0.019,0.036,0.0,0.0,5910.0,2935.0,1.0
beta[1031],-0.001,0.015,-0.03,0.026,0.0,0.0,6320.0,2841.0,1.0
beta[1032],0.0,0.015,-0.026,0.029,0.0,0.0,5719.0,2945.0,1.0
beta[1033],0.001,0.015,-0.026,0.029,0.0,0.0,5437.0,2800.0,1.0
beta[1034],0.001,0.015,-0.024,0.031,0.0,0.0,5662.0,3082.0,1.0
beta[1035],-0.002,0.015,-0.029,0.025,0.0,0.0,5945.0,2751.0,1.0
beta[1036],-0.001,0.015,-0.028,0.027,0.0,0.0,6513.0,3015.0,1.0
beta[1037],-0.004,0.014,-0.03,0.024,0.0,0.0,6567.0,3216.0,1.0
beta[1038],0.002,0.014,-0.026,0.027,0.0,0.0,7027.0,3158.0,1.0
beta[1039],-0.0,0.015,-0.027,0.027,0.0,0.0,5764.0,2804.0,1.0
beta[1040],-0.002,0.015,-0.029,0.026,0.0,0.0,5735.0,2834.0,1.0
beta[1041],0.006,0.015,-0.021,0.035,0.0,0.0,5536.0,3005.0,1.0
beta[1042],0.001,0.015,-0.027,0.029,0.0,0.0,5637.0,3349.0,1.0
beta[1043],0.002,0.015,-0.026,0.03,0.0,0.0,5823.0,2909.0,1.0
beta[1044],-0.001,0.014,-0.029,0.026,0.0,0.0,5422.0,2644.0,1.0
beta[1045],0.003,0.015,-0.025,0.03,0.0,0.0,5539.0,3080.0,1.0
beta[1046],0.0,0.015,-0.027,0.028,0.0,0.0,5955.0,3145.0,1.0
beta[1047],-0.003,0.015,-0.03,0.024,0.0,0.0,5660.0,2849.0,1.0
beta[1048],-0.001,0.014,-0.029,0.025,0.0,0.0,6747.0,3403.0,1.0
beta[1049],-0.009,0.015,-0.036,0.019,0.0,0.0,5481.0,3202.0,1.0
beta[1050],0.003,0.015,-0.026,0.03,0.0,0.0,5748.0,3062.0,1.0
beta[1051],0.0,0.014,-0.026,0.028,0.0,0.0,5783.0,3033.0,1.0
beta[1052],0.001,0.015,-0.027,0.028,0.0,0.0,6551.0,3259.0,1.0
beta[1053],-0.002,0.015,-0.029,0.025,0.0,0.0,7163.0,3200.0,1.0
beta[1054],-0.006,0.015,-0.034,0.022,0.0,0.0,6476.0,2872.0,1.0
beta[1055],-0.006,0.015,-0.035,0.022,0.0,0.0,5788.0,2343.0,1.0
beta[1056],-0.001,0.015,-0.028,0.029,0.0,0.0,6379.0,2728.0,1.0
beta[1057],0.002,0.015,-0.025,0.031,0.0,0.0,6631.0,2798.0,1.0
beta[1058],-0.004,0.015,-0.03,0.024,0.0,0.0,5736.0,3046.0,1.0
beta[1059],0.004,0.015,-0.025,0.031,0.0,0.0,6502.0,2937.0,1.0
beta[1060],0.004,0.015,-0.023,0.033,0.0,0.0,5999.0,3160.0,1.0
beta[1061],-0.007,0.014,-0.035,0.019,0.0,0.0,5392.0,3118.0,1.0
beta[1062],-0.002,0.015,-0.03,0.026,0.0,0.0,6377.0,3232.0,1.0
beta[1063],-0.003,0.015,-0.031,0.023,0.0,0.0,5720.0,2979.0,1.0
beta[1064],0.002,0.015,-0.026,0.031,0.0,0.0,6672.0,3214.0,1.0
beta[1065],0.01,0.015,-0.017,0.038,0.0,0.0,5863.0,2634.0,1.0
beta[1066],0.011,0.014,-0.016,0.037,0.0,0.0,5086.0,3305.0,1.0
beta[1067],0.004,0.014,-0.022,0.03,0.0,0.0,6192.0,2996.0,1.0
beta[1068],0.001,0.015,-0.027,0.029,0.0,0.0,5693.0,2838.0,1.0
beta[1069],0.008,0.015,-0.018,0.037,0.0,0.0,6079.0,3125.0,1.0
beta[1070],0.003,0.014,-0.025,0.03,0.0,0.0,6276.0,3169.0,1.0
beta[1071],0.007,0.015,-0.023,0.034,0.0,0.0,6218.0,3155.0,1.0
beta[1072],-0.005,0.015,-0.033,0.025,0.0,0.0,6028.0,2718.0,1.0
beta[1073],0.004,0.015,-0.024,0.031,0.0,0.0,5311.0,2732.0,1.0
beta[1074],-0.001,0.015,-0.028,0.028,0.0,0.0,6481.0,3002.0,1.0
beta[1075],-0.001,0.015,-0.027,0.028,0.0,0.0,5706.0,2938.0,1.0
beta[1076],0.008,0.015,-0.02,0.035,0.0,0.0,5612.0,3051.0,1.0
beta[1077],0.004,0.015,-0.023,0.032,0.0,0.0,6291.0,3265.0,1.0
beta[1078],0.006,0.015,-0.024,0.033,0.0,0.0,6453.0,2857.0,1.0
beta[1079],0.006,0.015,-0.021,0.034,0.0,0.0,5815.0,3028.0,1.0
beta[1080],-0.0,0.015,-0.026,0.029,0.0,0.0,5481.0,3294.0,1.0
beta[1081],-0.006,0.014,-0.032,0.019,0.0,0.0,5682.0,3032.0,1.0
beta[1082],-0.008,0.015,-0.035,0.019,0.0,0.0,5210.0,2835.0,1.0
beta[1083],0.006,0.015,-0.022,0.034,0.0,0.0,5637.0,2884.0,1.0
beta[1084],0.005,0.015,-0.022,0.033,0.0,0.0,6266.0,2702.0,1.0
beta[1085],0.013,0.014,-0.013,0.04,0.0,0.0,5910.0,3169.0,1.0
beta[1086],-0.003,0.014,-0.029,0.023,0.0,0.0,6531.0,3085.0,1.0
beta[1087],0.006,0.015,-0.02,0.035,0.0,0.0,5479.0,3187.0,1.0
beta[1088],-0.006,0.014,-0.032,0.02,0.0,0.0,5489.0,3104.0,1.0
beta[1089],-0.011,0.014,-0.036,0.016,0.0,0.0,6450.0,2760.0,1.0
beta[1090],0.009,0.014,-0.016,0.034,0.0,0.0,5348.0,3255.0,1.0
beta[1091],0.007,0.014,-0.019,0.035,0.0,0.0,5385.0,2979.0,1.0
beta[1092],0.005,0.014,-0.022,0.03,0.0,0.0,6022.0,2588.0,1.0
beta[1093],-0.006,0.013,-0.029,0.02,0.0,0.0,5685.0,3283.0,1.0
beta[1094],-0.014,0.015,-0.044,0.012,0.0,0.0,5935.0,2707.0,1.0
beta[1095],-0.016,0.014,-0.043,0.011,0.0,0.0,6124.0,2912.0,1.0
beta[1096],-0.002,0.014,-0.028,0.025,0.0,0.0,5146.0,2884.0,1.0
beta[1097],0.012,0.014,-0.013,0.039,0.0,0.0,5207.0,3018.0,1.0
beta[1098],0.016,0.014,-0.01,0.041,0.0,0.0,5683.0,2774.0,1.0
beta[1099],0.009,0.014,-0.017,0.034,0.0,0.0,6234.0,3274.0,1.0
beta[1100],0.005,0.013,-0.02,0.03,0.0,0.0,5060.0,2996.0,1.0
beta[1101],-0.002,0.014,-0.026,0.025,0.0,0.0,5480.0,2941.0,1.0
beta[1102],0.01,0.014,-0.018,0.035,0.0,0.0,5927.0,3104.0,1.0
beta[1103],-0.001,0.014,-0.028,0.024,0.0,0.0,5785.0,3096.0,1.0
beta[1104],-0.003,0.014,-0.029,0.024,0.0,0.0,5940.0,2761.0,1.0
beta[1105],-0.001,0.014,-0.028,0.025,0.0,0.0,5192.0,3104.0,1.0
beta[1106],-0.013,0.014,-0.038,0.016,0.0,0.0,6418.0,2916.0,1.0
beta[1107],0.002,0.014,-0.025,0.027,0.0,0.0,5368.0,2899.0,1.0
beta[1108],-0.002,0.014,-0.027,0.025,0.0,0.0,6698.0,3033.0,1.0
beta[1109],-0.004,0.014,-0.03,0.024,0.0,0.0,5073.0,3339.0,1.0
beta[1110],0.007,0.014,-0.02,0.034,0.0,0.0,5262.0,3045.0,1.0
beta[1111],-0.002,0.014,-0.031,0.023,0.0,0.0,6445.0,3247.0,1.0
beta[1112],-0.002,0.014,-0.028,0.023,0.0,0.0,6348.0,2928.0,1.0
beta[1113],-0.0,0.014,-0.028,0.026,0.0,0.0,5555.0,2961.0,1.0
beta[1114],0.007,0.015,-0.021,0.033,0.0,0.0,6497.0,2863.0,1.0
beta[1115],0.005,0.014,-0.021,0.03,0.0,0.0,5435.0,3326.0,1.0
beta[1116],-0.011,0.015,-0.038,0.016,0.0,0.0,5690.0,2856.0,1.0
beta[1117],-0.004,0.014,-0.03,0.023,0.0,0.0,6052.0,2542.0,1.0
beta[1118],0.006,0.014,-0.02,0.033,0.0,0.0,6083.0,3196.0,1.0
beta[1119],0.007,0.015,-0.021,0.036,0.0,0.0,5733.0,3185.0,1.0
beta[1120],-0.004,0.014,-0.03,0.024,0.0,0.0,5652.0,2880.0,1.0
beta[1121],0.008,0.015,-0.02,0.034,0.0,0.0,5522.0,2984.0,1.0
beta[1122],-0.002,0.014,-0.029,0.024,0.0,0.0,6378.0,3041.0,1.0
beta[1123],-0.008,0.014,-0.035,0.019,0.0,0.0,5187.0,3350.0,1.0
beta[1124],-0.006,0.014,-0.03,0.021,0.0,0.0,6393.0,3058.0,1.0
beta[1125],-0.0,0.014,-0.027,0.028,0.0,0.0,6346.0,2741.0,1.0
beta[1126],0.011,0.015,-0.016,0.04,0.0,0.0,5096.0,2737.0,1.0
beta[1127],0.008,0.014,-0.017,0.034,0.0,0.0,6417.0,2775.0,1.0
beta[1128],0.004,0.014,-0.025,0.029,0.0,0.0,5367.0,2792.0,1.0
beta[1129],-0.005,0.014,-0.033,0.021,0.0,0.0,6100.0,3442.0,1.0
beta[1130],0.003,0.015,-0.023,0.031,0.0,0.0,6115.0,2986.0,1.0
beta[1131],-0.011,0.015,-0.039,0.017,0.0,0.0,5223.0,2474.0,1.0
beta[1132],-0.015,0.015,-0.044,0.011,0.0,0.0,6533.0,3394.0,1.0
beta[1133],0.004,0.015,-0.024,0.032,0.0,0.0,6059.0,3131.0,1.0
beta[1134],-0.0,0.015,-0.027,0.027,0.0,0.0,7744.0,3024.0,1.0
beta[1135],0.001,0.014,-0.027,0.025,0.0,0.0,6266.0,2987.0,1.0
beta[1136],-0.009,0.014,-0.036,0.018,0.0,0.0,6176.0,2870.0,1.0
beta[1137],-0.013,0.013,-0.039,0.011,0.0,0.0,5129.0,3153.0,1.0
beta[1138],-0.003,0.015,-0.03,0.025,0.0,0.0,5878.0,2980.0,1.0
beta[1139],-0.009,0.014,-0.036,0.018,0.0,0.0,5520.0,3246.0,1.0
beta[1140],0.001,0.014,-0.028,0.026,0.0,0.0,6118.0,2964.0,1.0
beta[1141],0.001,0.015,-0.027,0.027,0.0,0.0,6156.0,3168.0,1.0
beta[1142],-0.008,0.014,-0.033,0.017,0.0,0.0,6060.0,3057.0,1.0
beta[1143],-0.005,0.014,-0.031,0.023,0.0,0.0,5913.0,3106.0,1.0
beta[1144],-0.014,0.015,-0.041,0.013,0.0,0.0,6680.0,3434.0,1.0
beta[1145],0.006,0.014,-0.02,0.032,0.0,0.0,5791.0,2889.0,1.0
beta[1146],-0.004,0.014,-0.03,0.024,0.0,0.0,5769.0,3177.0,1.0
beta[1147],0.003,0.014,-0.024,0.029,0.0,0.0,5826.0,2924.0,1.0
beta[1148],-0.002,0.015,-0.031,0.025,0.0,0.0,6669.0,3095.0,1.0
beta[1149],-0.001,0.014,-0.028,0.025,0.0,0.0,5107.0,3058.0,1.0
beta[1150],-0.007,0.014,-0.034,0.021,0.0,0.0,5940.0,2685.0,1.0
beta[1151],-0.004,0.014,-0.031,0.022,0.0,0.0,5857.0,3420.0,1.0
beta[1152],0.002,0.015,-0.026,0.029,0.0,0.0,5326.0,2928.0,1.0
beta[1153],-0.004,0.014,-0.028,0.024,0.0,0.0,5802.0,3301.0,1.0
beta[1154],0.002,0.014,-0.022,0.029,0.0,0.0,5773.0,2992.0,1.0
beta[1155],-0.012,0.014,-0.04,0.014,0.0,0.0,4809.0,2986.0,1.0
beta[1156],-0.006,0.014,-0.033,0.02,0.0,0.0,5754.0,2664.0,1.0
beta[1157],-0.006,0.014,-0.033,0.02,0.0,0.0,6504.0,3191.0,1.0
beta[1158],-0.006,0.014,-0.033,0.021,0.0,0.0,7141.0,3195.0,1.0
beta[1159],0.001,0.014,-0.027,0.027,0.0,0.0,6840.0,2883.0,1.0
beta[1160],0.01,0.014,-0.017,0.037,0.0,0.0,5011.0,2903.0,1.0
beta[1161],0.004,0.015,-0.024,0.03,0.0,0.0,6232.0,3032.0,1.0
beta[1162],0.001,0.015,-0.026,0.029,0.0,0.0,6177.0,2893.0,1.0
beta[1163],-0.005,0.015,-0.032,0.024,0.0,0.0,6067.0,2765.0,1.01
beta[1164],-0.013,0.015,-0.041,0.014,0.0,0.0,6144.0,2812.0,1.0
beta[1165],0.006,0.015,-0.021,0.034,0.0,0.0,6359.0,3124.0,1.0
beta[1166],-0.017,0.014,-0.043,0.011,0.0,0.0,5433.0,3391.0,1.0
beta[1167],-0.006,0.014,-0.033,0.019,0.0,0.0,6121.0,3358.0,1.0
beta[1168],-0.002,0.014,-0.027,0.025,0.0,0.0,6305.0,2918.0,1.0
beta[1169],-0.002,0.014,-0.029,0.024,0.0,0.0,5553.0,2879.0,1.0
beta[1170],-0.002,0.014,-0.028,0.025,0.0,0.0,5863.0,2848.0,1.0
beta[1171],-0.005,0.014,-0.032,0.02,0.0,0.0,6041.0,3012.0,1.0
beta[1172],0.001,0.014,-0.025,0.028,0.0,0.0,5310.0,3014.0,1.0
beta[1173],-0.005,0.014,-0.031,0.021,0.0,0.0,6158.0,3106.0,1.0
beta[1174],-0.007,0.014,-0.033,0.02,0.0,0.0,6399.0,2849.0,1.0
beta[1175],-0.008,0.014,-0.036,0.018,0.0,0.0,5814.0,3113.0,1.0
beta[1176],0.002,0.014,-0.025,0.029,0.0,0.0,6357.0,2988.0,1.0
beta[1177],-0.008,0.014,-0.034,0.017,0.0,0.0,6176.0,3254.0,1.0
beta[1178],0.006,0.014,-0.019,0.031,0.0,0.0,5567.0,3233.0,1.0
beta[1179],0.013,0.014,-0.013,0.04,0.0,0.0,5622.0,3406.0,1.0
beta[1180],0.013,0.014,-0.011,0.041,0.0,0.0,5022.0,3138.0,1.0
beta[1181],0.006,0.014,-0.019,0.034,0.0,0.0,5782.0,3112.0,1.0
beta[1182],0.01,0.014,-0.017,0.035,0.0,0.0,5151.0,2816.0,1.0
beta[1183],-0.005,0.014,-0.031,0.022,0.0,0.0,6347.0,2812.0,1.0
beta[1184],0.002,0.014,-0.025,0.027,0.0,0.0,5920.0,3051.0,1.0
beta[1185],-0.003,0.014,-0.029,0.023,0.0,0.0,6279.0,2848.0,1.0
beta[1186],-0.013,0.014,-0.041,0.013,0.0,0.0,5657.0,2967.0,1.0
beta[1187],-0.015,0.014,-0.041,0.012,0.0,0.0,4933.0,3254.0,1.0
beta[1188],0.002,0.014,-0.024,0.03,0.0,0.0,4744.0,3187.0,1.0
beta[1189],0.006,0.013,-0.019,0.031,0.0,0.0,5401.0,3037.0,1.0
beta[1190],-0.015,0.014,-0.044,0.009,0.0,0.0,6078.0,3132.0,1.0
beta[1191],0.005,0.014,-0.02,0.031,0.0,0.0,6147.0,2643.0,1.0
beta[1192],-0.001,0.014,-0.029,0.023,0.0,0.0,5667.0,2702.0,1.0
beta[1193],-0.011,0.014,-0.038,0.015,0.0,0.0,5965.0,3151.0,1.0
beta[1194],-0.003,0.014,-0.029,0.025,0.0,0.0,5812.0,2590.0,1.0
beta[1195],-0.004,0.014,-0.03,0.023,0.0,0.0,5270.0,3087.0,1.0
beta[1196],-0.003,0.015,-0.032,0.024,0.0,0.0,5731.0,2828.0,1.0
beta[1197],0.008,0.014,-0.017,0.034,0.0,0.0,4936.0,2877.0,1.0
beta[1198],0.014,0.014,-0.012,0.039,0.0,0.0,5463.0,2837.0,1.0
beta[1199],0.003,0.014,-0.023,0.03,0.0,0.0,6232.0,2714.0,1.0
beta[1200],-0.01,0.013,-0.034,0.016,0.0,0.0,4809.0,3003.0,1.0
beta[1201],0.01,0.014,-0.014,0.038,0.0,0.0,5468.0,2473.0,1.0
beta[1202],-0.003,0.014,-0.029,0.023,0.0,0.0,5638.0,3103.0,1.0
beta[1203],0.002,0.014,-0.024,0.03,0.0,0.0,5942.0,2640.0,1.0
beta[1204],0.002,0.014,-0.025,0.029,0.0,0.0,6351.0,2990.0,1.0
beta[1205],0.012,0.015,-0.015,0.04,0.0,0.0,6856.0,2485.0,1.0
beta[1206],0.015,0.014,-0.014,0.041,0.0,0.0,5952.0,3134.0,1.0
beta[1207],0.004,0.015,-0.021,0.033,0.0,0.0,6011.0,3027.0,1.0
beta[1208],-0.003,0.014,-0.031,0.022,0.0,0.0,5860.0,2926.0,1.0
beta[1209],0.001,0.014,-0.026,0.027,0.0,0.0,5930.0,3009.0,1.0
beta[1210],0.008,0.014,-0.018,0.035,0.0,0.0,6272.0,2922.0,1.0
beta[1211],-0.005,0.015,-0.031,0.022,0.0,0.0,5079.0,3088.0,1.0
beta[1212],-0.002,0.014,-0.029,0.024,0.0,0.0,5683.0,2862.0,1.0
beta[1213],0.004,0.014,-0.023,0.028,0.0,0.0,5242.0,3243.0,1.0
beta[1214],0.011,0.014,-0.016,0.037,0.0,0.0,6103.0,2782.0,1.0
beta[1215],0.022,0.014,-0.004,0.047,0.0,0.0,5851.0,3252.0,1.0
beta[1216],-0.004,0.014,-0.03,0.022,0.0,0.0,5804.0,3385.0,1.0
beta[1217],0.013,0.014,-0.013,0.039,0.0,0.0,5461.0,3183.0,1.0
beta[1218],-0.008,0.014,-0.036,0.017,0.0,0.0,6160.0,3049.0,1.0
beta[1219],0.003,0.014,-0.022,0.029,0.0,0.0,5173.0,3036.0,1.0
beta[1220],-0.002,0.014,-0.028,0.023,0.0,0.0,6764.0,3460.0,1.0
beta[1221],-0.006,0.014,-0.034,0.019,0.0,0.0,5396.0,3159.0,1.0
beta[1222],-0.008,0.014,-0.036,0.017,0.0,0.0,5809.0,2956.0,1.0
beta[1223],-0.012,0.014,-0.038,0.015,0.0,0.0,6902.0,3284.0,1.0
beta[1224],0.0,0.015,-0.027,0.026,0.0,0.0,6065.0,3152.0,1.0
beta[1225],-0.01,0.014,-0.037,0.016,0.0,0.0,5870.0,2867.0,1.0
beta[1226],0.009,0.014,-0.017,0.035,0.0,0.0,5182.0,3212.0,1.0
beta[1227],-0.001,0.015,-0.03,0.025,0.0,0.0,5927.0,3150.0,1.0
beta[1228],-0.005,0.015,-0.033,0.022,0.0,0.0,6233.0,2963.0,1.0
beta[1229],-0.005,0.015,-0.033,0.024,0.0,0.0,6052.0,3056.0,1.0
beta[1230],-0.015,0.015,-0.042,0.012,0.0,0.0,4843.0,2978.0,1.0
beta[1231],0.002,0.014,-0.023,0.028,0.0,0.0,5419.0,3417.0,1.0
beta[1232],0.0,0.014,-0.026,0.027,0.0,0.0,5891.0,3012.0,1.0
beta[1233],0.005,0.014,-0.021,0.031,0.0,0.0,5178.0,2673.0,1.0
beta[1234],0.007,0.014,-0.02,0.033,0.0,0.0,7153.0,3368.0,1.0
beta[1235],0.013,0.014,-0.015,0.036,0.0,0.0,6130.0,3170.0,1.0
beta[1236],-0.002,0.014,-0.027,0.025,0.0,0.0,5163.0,3107.0,1.0
beta[1237],0.009,0.014,-0.019,0.034,0.0,0.0,6152.0,2849.0,1.0
beta[1238],-0.008,0.013,-0.034,0.017,0.0,0.0,5308.0,3224.0,1.0
beta[1239],-0.004,0.014,-0.029,0.023,0.0,0.0,5974.0,3320.0,1.0
beta[1240],0.001,0.014,-0.026,0.025,0.0,0.0,5131.0,2841.0,1.0
beta[1241],-0.001,0.014,-0.028,0.026,0.0,0.0,6740.0,3093.0,1.0
beta[1242],0.036,0.015,0.008,0.063,0.0,0.0,4029.0,2680.0,1.0
beta[1243],-0.006,0.014,-0.031,0.02,0.0,0.0,5656.0,2913.0,1.0
beta[1244],-0.01,0.014,-0.033,0.019,0.0,0.0,6015.0,3161.0,1.0
beta[1245],0.01,0.014,-0.015,0.036,0.0,0.0,6151.0,3008.0,1.0
beta[1246],0.009,0.014,-0.019,0.034,0.0,0.0,5940.0,3093.0,1.0
beta[1247],-0.011,0.014,-0.037,0.015,0.0,0.0,5911.0,3013.0,1.0
beta[1248],-0.004,0.014,-0.032,0.022,0.0,0.0,4349.0,2648.0,1.0
beta[1249],-0.007,0.014,-0.034,0.019,0.0,0.0,5346.0,3189.0,1.0
beta[1250],-0.001,0.014,-0.028,0.025,0.0,0.0,6869.0,2800.0,1.0
beta[1251],0.015,0.014,-0.011,0.041,0.0,0.0,5323.0,3643.0,1.0
beta[1252],-0.022,0.015,-0.05,0.005,0.0,0.0,5725.0,2917.0,1.0
beta[1253],-0.003,0.014,-0.029,0.024,0.0,0.0,6430.0,2870.0,1.0
beta[1254],0.001,0.015,-0.027,0.028,0.0,0.0,6883.0,3160.0,1.0
beta[1255],-0.009,0.014,-0.033,0.019,0.0,0.0,5454.0,2869.0,1.0
beta[1256],0.002,0.014,-0.023,0.028,0.0,0.0,5661.0,3270.0,1.0
beta[1257],-0.015,0.014,-0.042,0.013,0.0,0.0,4988.0,2922.0,1.0
beta[1258],0.0,0.014,-0.028,0.026,0.0,0.0,5963.0,2831.0,1.0
beta[1259],-0.003,0.014,-0.03,0.023,0.0,0.0,6780.0,2965.0,1.0
beta[1260],-0.013,0.014,-0.04,0.014,0.0,0.0,6040.0,3081.0,1.0
beta[1261],0.015,0.014,-0.011,0.041,0.0,0.0,6075.0,3270.0,1.0
beta[1262],0.003,0.014,-0.027,0.028,0.0,0.0,5878.0,3138.0,1.0
beta[1263],-0.009,0.014,-0.036,0.019,0.0,0.0,5416.0,2843.0,1.0
beta[1264],-0.002,0.015,-0.029,0.026,0.0,0.0,6642.0,2598.0,1.0
beta[1265],-0.002,0.014,-0.028,0.024,0.0,0.0,5886.0,3107.0,1.0
beta[1266],-0.014,0.014,-0.039,0.012,0.0,0.0,5376.0,2830.0,1.0
beta[1267],0.016,0.015,-0.014,0.042,0.0,0.0,5640.0,2950.0,1.0
beta[1268],-0.019,0.014,-0.046,0.008,0.0,0.0,5543.0,3037.0,1.0
beta[1269],0.001,0.014,-0.025,0.028,0.0,0.0,5663.0,3023.0,1.0
beta[1270],0.003,0.014,-0.022,0.029,0.0,0.0,5616.0,3126.0,1.0
beta[1271],0.004,0.014,-0.022,0.03,0.0,0.0,6150.0,3089.0,1.0
beta[1272],0.001,0.014,-0.026,0.026,0.0,0.0,4905.0,3071.0,1.0
beta[1273],-0.002,0.014,-0.029,0.024,0.0,0.0,6306.0,2632.0,1.0
beta[1274],-0.01,0.015,-0.036,0.018,0.0,0.0,6674.0,2764.0,1.0
beta[1275],-0.007,0.014,-0.033,0.018,0.0,0.0,5912.0,3629.0,1.0
beta[1276],-0.0,0.015,-0.028,0.027,0.0,0.0,5097.0,2668.0,1.01
beta[1277],-0.003,0.014,-0.03,0.024,0.0,0.0,3776.0,2928.0,1.0
beta[1278],0.007,0.014,-0.019,0.031,0.0,0.0,5690.0,3038.0,1.0
beta[1279],-0.002,0.014,-0.027,0.024,0.0,0.0,5479.0,2856.0,1.0
beta[1280],0.002,0.014,-0.026,0.027,0.0,0.0,6548.0,3082.0,1.0
beta[1281],0.011,0.014,-0.015,0.038,0.0,0.0,5542.0,2915.0,1.0
beta[1282],0.014,0.014,-0.012,0.039,0.0,0.0,5823.0,3043.0,1.0
beta[1283],-0.003,0.014,-0.028,0.024,0.0,0.0,5597.0,3145.0,1.0
beta[1284],0.004,0.014,-0.024,0.029,0.0,0.0,6171.0,3268.0,1.0
beta[1285],0.006,0.014,-0.021,0.032,0.0,0.0,5455.0,3011.0,1.0
beta[1286],-0.009,0.014,-0.035,0.019,0.0,0.0,5411.0,3143.0,1.0
beta[1287],0.008,0.014,-0.017,0.034,0.0,0.0,4859.0,2737.0,1.0
beta[1288],0.003,0.014,-0.022,0.03,0.0,0.0,6303.0,3040.0,1.0
beta[1289],-0.007,0.014,-0.035,0.019,0.0,0.0,5607.0,2860.0,1.0
beta[1290],-0.012,0.015,-0.04,0.014,0.0,0.0,6228.0,3082.0,1.0
beta[1291],-0.006,0.014,-0.033,0.021,0.0,0.0,6348.0,2790.0,1.0
beta[1292],-0.002,0.014,-0.028,0.024,0.0,0.0,6803.0,3089.0,1.0
beta[1293],0.001,0.014,-0.024,0.029,0.0,0.0,6359.0,2937.0,1.0
beta[1294],0.012,0.015,-0.016,0.04,0.0,0.0,6423.0,3091.0,1.0
beta[1295],-0.014,0.014,-0.04,0.013,0.0,0.0,5579.0,3228.0,1.0
beta[1296],-0.012,0.014,-0.039,0.015,0.0,0.0,6058.0,2978.0,1.0
beta[1297],-0.005,0.015,-0.033,0.022,0.0,0.0,6015.0,3038.0,1.0
beta[1298],-0.004,0.014,-0.031,0.022,0.0,0.0,7405.0,3316.0,1.0
beta[1299],0.005,0.014,-0.022,0.032,0.0,0.0,5206.0,3148.0,1.0
beta[1300],-0.003,0.014,-0.03,0.023,0.0,0.0,6521.0,2775.0,1.0
